# 人类样本候选 —— sweep_window 探针排名（全窗口口径）
# 探针: 24 段 × 16800 块，按命中数排名取前 7500
# 判据: 收到散播型热钱包转账 + 探针段内有自发交易 + 非他组标签
# 🔴 反循环: 只看活动量，绝不看时间分布（entropy 特征保持独立证据）
# 🔴 正式采集覆盖窗口的 100% ⇒ 入选者约需全窗口 ≥20 笔，样本构成偏向常用钱包（论文需交代）
address,source,note
0x5d6277fd3d952ea30fd67970db70ae88fe43c9a9,base_cex_withdrawal,hits=6;wd=7
0x9b48907574a48dfbf555ef2462fc6e17cbc37c17,base_cex_withdrawal,hits=6;wd=7
0x95a3a9b250debbf904b7ee2f85e088e96d67aa50,base_cex_withdrawal,hits=6;wd=11
0xf0b2137d797f9aeff91b677dbea918e6552b015e,base_cex_withdrawal,hits=6;wd=8
0x22b25871b06227524a0344d5f3abaad25c4be365,base_cex_withdrawal,hits=6;wd=26
0x605c90e8a62cf8468eef238d1b2f5d3cf465ca1b,base_cex_withdrawal,hits=6;wd=7
0xfb6bfa5f138a877be843e1ea098c0c0aa78dce84,base_cex_withdrawal,hits=6;wd=42
0x88912ab442df75651d5086b91bf87aaf3c5e328a,base_cex_withdrawal,hits=6;wd=10
0x834ce07fe24a113d320664797b42a82c24833d37,base_cex_withdrawal,hits=6;wd=8
0xd117aedcfcd6bf39dd4b79a03331580b65c90573,base_cex_withdrawal,hits=6;wd=49
0x3de954d3295ac532cd4e53f80bcd7802716110d7,base_cex_withdrawal,hits=6;wd=33
0x3addfa55a3f223b8195592de241091330265cfa4,base_cex_withdrawal,hits=6;wd=10
0x8322178cbcbeb2fef4b5dd7c1a14a7e856cc4603,base_cex_withdrawal,hits=6;wd=43
0xe248c837d2b9611a7c2183c2ea07c40ba27afda9,base_cex_withdrawal,hits=6;wd=11
0x949ff096e2abcb9c1acb505ad6b9fe0505c89de9,base_cex_withdrawal,hits=6;wd=29
0x74c59056ca746d021b93617eb4a06527cbbd8dab,base_cex_withdrawal,hits=6;wd=48
0xfd3600efdfcd6f02c515f93237e2caaff293769f,base_cex_withdrawal,hits=6;wd=8
0xf5649c8d81d88790bd6b06381f35118f86336d12,base_cex_withdrawal,hits=6;wd=14
0x506d0da728371748437b5530bb7b1b1570477ced,base_cex_withdrawal,hits=6;wd=10
0x3747103075b8d25cf93a5ed42e075e5a65041582,base_cex_withdrawal,hits=6;wd=25
0x6177921c874f00961c0b3492df74e925d995b669,base_cex_withdrawal,hits=6;wd=12
0xaebf53671cdbc8f27cf95de7af500faaa2045d3a,base_cex_withdrawal,hits=6;wd=32
0xa95b883ed018237b3e171110c27e107e9049316a,base_cex_withdrawal,hits=6;wd=20
0x06fa37df2438f49190f5ab64a02f03f1d8e9b56a,base_cex_withdrawal,hits=6;wd=20
0x4608a112d2499551522221b66980a3ba318238fe,base_cex_withdrawal,hits=6;wd=9
0x47f38ebab9594af1653350d710e3624aec98ea24,base_cex_withdrawal,hits=6;wd=11
0x639f5637d40128f014d532e4734d41ce41491a17,base_cex_withdrawal,hits=6;wd=190
0x39aa49bb117110c700a45798fecac62225178d7c,base_cex_withdrawal,hits=6;wd=45
0x8ce0d43257be4d85e2ca507b2e891245fe25cb61,base_cex_withdrawal,hits=6;wd=7
0x72980055788e62e611d5eb7b84c7a55d8fc98d6c,base_cex_withdrawal,hits=6;wd=26
0x1f370f7047edbc443eb557c6b925cb5d3d5fad37,base_cex_withdrawal,hits=6;wd=11
0xb34314091a669288f16361017ac3e8dc969e4f32,base_cex_withdrawal,hits=6;wd=67
0x26177aa1c0eeba83fb1b5eb29300de49fc5796b1,base_cex_withdrawal,hits=6;wd=15
0x662fb3ce2fcf1d306b24b85178b37c291892009a,base_cex_withdrawal,hits=6;wd=7
0x9d73d9c56fb2ce56a54ac44f4f380dd572e4b76d,base_cex_withdrawal,hits=6;wd=7
0xef4d823f50420a21f21fad4020d787601abe87e2,base_cex_withdrawal,hits=6;wd=28
0x1b74b46d39ddbfb7d643dca37d0b4bffde4e28ec,base_cex_withdrawal,hits=6;wd=12
0x99537a96e04c3b686b8efe3cfc93e6fc8558b1ef,base_cex_withdrawal,hits=6;wd=64
0xb076e7909a171b5f1d0e8da9ced3c9b4913f9881,base_cex_withdrawal,hits=6;wd=57
0x4ffe19fa5959e6a7ec933ff32b24c4df71082283,base_cex_withdrawal,hits=6;wd=10
0xdc39caac1d3e9c7a1a53bbab027fbc3bb009b22f,base_cex_withdrawal,hits=6;wd=11
0xbdabf0fc5f2094357bda3f25ea764649a4171ced,base_cex_withdrawal,hits=6;wd=103
0x46f1a05c93feb04ea73b864a655dc2d80b5cb79a,base_cex_withdrawal,hits=6;wd=9
0xf99234df75eb037f0ecbbc070062692c27fc6088,base_cex_withdrawal,hits=6;wd=19
0x5eb053ddcebe6ab1b3b287be947f1c4cc6444adf,base_cex_withdrawal,hits=6;wd=7
0x11e2377857baab05539373b05cac8c0ebf808d52,base_cex_withdrawal,hits=6;wd=55
0xa100efbc46349e9fda434a79418d927cd6071c8a,base_cex_withdrawal,hits=6;wd=26
0x4b79a7d682ad34d76509c35de32d34f9aec4a3ec,base_cex_withdrawal,hits=6;wd=7
0xb8e134b0c9b82914042e03e1b8a07dd0b912bb98,base_cex_withdrawal,hits=6;wd=8
0xd580b7c84040e0d25a54e17d8d0b15bef1a518e2,base_cex_withdrawal,hits=6;wd=72
0x159843d0e59ffe545cb02098379abedc117955d9,base_cex_withdrawal,hits=6;wd=52
0xaf63482ee8614b4b45699c35872611642799f715,base_cex_withdrawal,hits=6;wd=41
0xd0b407c6087911c1a81dff7015a32ae92d3e7289,base_cex_withdrawal,hits=6;wd=14
0xe36a6ec9d64380eecf72cc0af3c92ca6c8e66ce6,base_cex_withdrawal,hits=6;wd=21
0xbebf4c9a6ffb5a66b29b24e337599816999a7d8e,base_cex_withdrawal,hits=6;wd=7
0xab8cdd6d1db6a3cd50ff4f36dfbcf883affafc55,base_cex_withdrawal,hits=6;wd=24
0x5d2e0d29437cfd44cae3cbc5f81384622ce391f2,base_cex_withdrawal,hits=6;wd=9
0xdfb19074f60c76d32ddad7a11890806ad429599e,base_cex_withdrawal,hits=6;wd=8
0xafdb509549305b0f038d2b84ddf2458c1be7f6a6,base_cex_withdrawal,hits=6;wd=44
0x89282fda03c0d58dec6041e8d44fd6e0b9414098,base_cex_withdrawal,hits=6;wd=8
0x860ae63f62b6c601e40b47a1545033c32cf8ecb2,base_cex_withdrawal,hits=6;wd=84
0x9800e737c07d4c891b387e8fdfd9c68964ee7985,base_cex_withdrawal,hits=6;wd=65
0x6f9a3ac3537d948df211b2b9024a4f3a490bf6da,base_cex_withdrawal,hits=6;wd=51
0x747276019e3340104c96397bf6537ad01f93d7df,base_cex_withdrawal,hits=6;wd=8
0x8b2634e6a18018b755042f12e1ca3d2198ecc0bb,base_cex_withdrawal,hits=6;wd=17
0xdfe8790ff3213326034de3193804ac4741dbefbc,base_cex_withdrawal,hits=6;wd=58
0x8bbc76ad4fb139ed741b760dbb6b97002a4c45ca,base_cex_withdrawal,hits=6;wd=123
0xd5b58eef72aab8385f440649215fb47bb4ac7c85,base_cex_withdrawal,hits=6;wd=67
0x01a39f386be271ae0079376d60b4434b9e22769b,base_cex_withdrawal,hits=6;wd=13
0xa406e6e4925d69beac21c28856d6f4fff91b5b81,base_cex_withdrawal,hits=6;wd=47
0xec6043facebbc28e539efd71568b631b038b865f,base_cex_withdrawal,hits=6;wd=31
0xafb792c63831cdc5974fa73f9f46ae901af06920,base_cex_withdrawal,hits=6;wd=30
0x0b9592da87156993ee5a6e401088c69c7225e008,base_cex_withdrawal,hits=6;wd=23
0x8600c788214e2a2791c60543fb2871adcf70ac6a,base_cex_withdrawal,hits=6;wd=7
0x8570597ded1e778920a43112e75a2bafa40b9370,base_cex_withdrawal,hits=6;wd=188
0x869dc84de9dadc0b80b6dee272eecee11a56a40e,base_cex_withdrawal,hits=6;wd=51
0xb8f6bb966f715f983dafed4cee9fe9eda2c5d38d,base_cex_withdrawal,hits=6;wd=21
0x7682aef518cbeb24ab618643b834fec5a8fa9965,base_cex_withdrawal,hits=6;wd=27
0xf1fb2b1b41c065843a0b57a6162463e6484846ed,base_cex_withdrawal,hits=6;wd=19
0x4106311988b3299f824be77d66296d37159a8572,base_cex_withdrawal,hits=6;wd=20
0x11e535442431feee0dbf84a90f97311014765eac,base_cex_withdrawal,hits=6;wd=9
0x530468e5dea249d698730d575cd830c76de81ae1,base_cex_withdrawal,hits=6;wd=7
0x8d8da661a1f8f20aa248fd4245fa1681b3605bd7,base_cex_withdrawal,hits=6;wd=19
0x1b144a2f9dc2744198d56d23816bc5f1b1a82f8f,base_cex_withdrawal,hits=6;wd=11
0xcaf7990237c864c999f83de9227d587b6d251a8c,base_cex_withdrawal,hits=6;wd=14
0x11a2e1c7c7456b1a5825b6678dfe8d4e386da968,base_cex_withdrawal,hits=6;wd=7
0xe829441bc2f3fe73cecb86f7eb0c2b5af4de722e,base_cex_withdrawal,hits=6;wd=10
0x7ac82cc3206514384b18041273e7997edf8618a9,base_cex_withdrawal,hits=6;wd=19
0xaa0843a4d4592c277cdbda231f154d09b58653be,base_cex_withdrawal,hits=6;wd=85
0xfffa730c93643836fc52f5a657cad32b2e0058b3,base_cex_withdrawal,hits=6;wd=19
0xa3f646f08c7e00f45f648f2e742264f119dfca0b,base_cex_withdrawal,hits=6;wd=15
0xace6a5f7689db14623808de7e68bf35bac082215,base_cex_withdrawal,hits=6;wd=9
0x79e34949559f266827260105c459eda0c34b9112,base_cex_withdrawal,hits=6;wd=8
0x29a130b1aba14ddd9c61b0a22517b3882f9fbdcd,base_cex_withdrawal,hits=6;wd=8
0xc72c3291da4e954071bf28b46164298dc8bee985,base_cex_withdrawal,hits=6;wd=69
0xe9883408e2005cd3034e6c91e1a8a82a10112248,base_cex_withdrawal,hits=6;wd=7
0x79fb16a171e750aa109ab3f2f75c71577877e041,base_cex_withdrawal,hits=6;wd=8
0x9506cd7a8a9e6cecaf9fe8bb76713b7c0d79ee4f,base_cex_withdrawal,hits=6;wd=116
0x9c987a9a36b22606151fa221be289e56ef08f761,base_cex_withdrawal,hits=6;wd=27
0x93ece1ebb207d30e4a66dc030e8c278c3ce3b6ed,base_cex_withdrawal,hits=6;wd=103
0xd92bd3c2e27a5286d82c63d7d4c483b8f5f3d322,base_cex_withdrawal,hits=6;wd=25
0xb4d772be6465b75ad0f7119470b452f00b2d6156,base_cex_withdrawal,hits=6;wd=10
0xe3b365b48af736bacf936b38fdcb0aa836aeb1bb,base_cex_withdrawal,hits=6;wd=88
0x9c5ad6585e00c7bf54cccd9f59d44a3943fb4853,base_cex_withdrawal,hits=6;wd=11
0x52c3dac3f795258ac68cfefb4976b9c4189c5169,base_cex_withdrawal,hits=6;wd=9
0x9b56c76dbd2f4824d0c12250e6c9d48b04b05163,base_cex_withdrawal,hits=6;wd=66
0x77901cb976379402d9def30e27a6c3a742d0b8d0,base_cex_withdrawal,hits=6;wd=35
0xa8a6e1c62d4a8b22c8e62ecd013592cb022b02c3,base_cex_withdrawal,hits=6;wd=61
0x090c73ea6baa6e0a8d41b3f7c083d28151eee714,base_cex_withdrawal,hits=6;wd=17
0xa816e8b9744df8047ba6dc1329a15bda9acecb6b,base_cex_withdrawal,hits=6;wd=38
0xd28dc729655c50721e6c8641d274b3f6a6cdfe8a,base_cex_withdrawal,hits=6;wd=7
0x2c494b0381b5f6e6d616f5b958bc81316054c35c,base_cex_withdrawal,hits=6;wd=93
0xf33d2187a166e84100290b26c23ae3a8713b03df,base_cex_withdrawal,hits=6;wd=12
0x8b4dd92b3b7ffbcb1a56c1c58daef9deb34e216a,base_cex_withdrawal,hits=6;wd=7
0xf020ad03fc0d227aa20e9e06e2365a3b16b22ea7,base_cex_withdrawal,hits=6;wd=11
0xc2c15ec58de5d512cb43e496a602949e67054221,base_cex_withdrawal,hits=6;wd=11
0x3029d37b643d140a0b2743d1168a76fc68ff7fcc,base_cex_withdrawal,hits=6;wd=116
0xf4bda00b258d40436ef9cbefeb57d54789fed084,base_cex_withdrawal,hits=6;wd=7
0xfe7ff7dea9b05ff4cacba6930bad207a73618095,base_cex_withdrawal,hits=6;wd=109
0xbdb0fc296dc3f32611591b13bd76aeba155bc765,base_cex_withdrawal,hits=6;wd=8
0x99904ae2ed95956491b1930da41eafe1894938d4,base_cex_withdrawal,hits=6;wd=55
0xbddebab69ac291cbdb593bc49337f4d6d959fcc7,base_cex_withdrawal,hits=6;wd=9
0x7b00128768e14d8a26cc3f529db8e67179c6aef1,base_cex_withdrawal,hits=6;wd=29
0xf7085646ca84eae9b6f422877fbf3ba09e200c92,base_cex_withdrawal,hits=6;wd=35
0x7e59c2e03a87cf422b862bce00cc76ab2c4e8a2c,base_cex_withdrawal,hits=6;wd=9
0xcdfd85c0edb7b87538b29ef443b3e1190b8900ae,base_cex_withdrawal,hits=6;wd=8
0xd84c088ebf2ebe5bed2773c8426415bf23cd1ea6,base_cex_withdrawal,hits=6;wd=9
0x3a71a4dd9692fcd553d188626971a9374db12896,base_cex_withdrawal,hits=6;wd=27
0x8e9fa0d8203f6dd59e5c12cf5803edbf37c1345d,base_cex_withdrawal,hits=6;wd=46
0xea6d0eb93b28ea690c6d26820b392d4e4868338d,base_cex_withdrawal,hits=6;wd=96
0x1df2535cf0956abec21c4738534885d3849d6578,base_cex_withdrawal,hits=6;wd=8
0x683279542ed04d7c60dc56e4ea230fe621edd4ca,base_cex_withdrawal,hits=6;wd=30
0x43307b649062495e0ed9233ef1c1f6c23c8fbd1f,base_cex_withdrawal,hits=6;wd=42
0x0f193b940e0e1779f09c3ce34e7f01bc8e80ac6e,base_cex_withdrawal,hits=6;wd=12
0x8f1a3f3ac0ed6e504fe9af53ff1d8c5759e20f45,base_cex_withdrawal,hits=6;wd=42
0x354396c713f923a3bfee43eec6415df9a5885c26,base_cex_withdrawal,hits=6;wd=50
0xaf5af2df9fdc697d437fb86795bbb34151cebfeb,base_cex_withdrawal,hits=6;wd=130
0x41b85194f39d564e03aa28750f67e9aee6e145a2,base_cex_withdrawal,hits=6;wd=57
0x0cb7d3cc6a05ca35ea3bea1bc89e6aa07640db63,base_cex_withdrawal,hits=6;wd=9
0xed32e775797ac73032ba253eadee06a89c47c9d4,base_cex_withdrawal,hits=6;wd=11
0xc048ce54aaf08517d8359e41e2b5c61268a45040,base_cex_withdrawal,hits=6;wd=33
0x4c235e9eb7cb2c19ada578eafc84b1d8acded9a3,base_cex_withdrawal,hits=6;wd=7
0x700103a9c6db18fdbae594e11a4ae07c427b94db,base_cex_withdrawal,hits=6;wd=11
0x39424b0d9c870f5a989ec1ab28c3a053dc16d0ac,base_cex_withdrawal,hits=6;wd=107
0xc8db0ba5db21689a977f363cfdbcf214dc15f3e5,base_cex_withdrawal,hits=6;wd=93
0x26c4f0bdb36dccd96aefbd8a687537b2a5d6c23b,base_cex_withdrawal,hits=6;wd=18
0x0395b9c73248dd4e40c3f9f83a71586dd53e60f7,base_cex_withdrawal,hits=6;wd=7
0x8fb674291f49f3e974a62bc1000889e1b71b6fb4,base_cex_withdrawal,hits=6;wd=20
0xe017ff59d2f0d000f5abf9511b625f339a2593ee,base_cex_withdrawal,hits=6;wd=8
0x2b19053b540c3068c755cc0cd3f28c39c2e9362e,base_cex_withdrawal,hits=6;wd=10
0x850136d16a8c33a7ee786190b51000cbf1a9df0d,base_cex_withdrawal,hits=6;wd=89
0x85ddf7300d0a6c8d41160c7eb3ea579dc5c366db,base_cex_withdrawal,hits=6;wd=75
0x23e48a3d42adee4dfc07a12ce782e11dfbcb1933,base_cex_withdrawal,hits=6;wd=10
0xaf0487743e72e24bd5a5acfa613d05a64634ee02,base_cex_withdrawal,hits=6;wd=20
0xb3fd1d8036dfc055838841f5330675b2fb1d4b4a,base_cex_withdrawal,hits=6;wd=7
0x0b38b276c6ccd51c2c75c5dc4d1e06a908fe237a,base_cex_withdrawal,hits=6;wd=22
0x0a32175a918ac70277eaa47e53ae412b421c988a,base_cex_withdrawal,hits=6;wd=11
0x4d241d81daa4048e83c1ea076654042f4cee8564,base_cex_withdrawal,hits=6;wd=9
0xa2a8ff2ac4f5045af0cdab6f8a37bc0072b13fa5,base_cex_withdrawal,hits=6;wd=9
0x609262c0b516b1fc66606b1d16a8ff2d3978fb76,base_cex_withdrawal,hits=6;wd=68
0x12917ea7fee0b11cfdea0760d26d06a5663dde55,base_cex_withdrawal,hits=6;wd=73
0xea1d1c314147df46cb6eb9c2d4bd970cb92f50fa,base_cex_withdrawal,hits=6;wd=92
0xb3af8fbc63abaea31e0a4ddb268e15a9ab6dc67f,base_cex_withdrawal,hits=6;wd=13
0x11841428ca550e0eecb939173cce871e57efec48,base_cex_withdrawal,hits=6;wd=21
0x2355541bebd1bf3799e58bc9790afe09ac95a71e,base_cex_withdrawal,hits=6;wd=9
0x55ebe74ba17affe21e7c51c16070e66b70936149,base_cex_withdrawal,hits=6;wd=8
0x084476e1d9f9ca40e1ab51c0e0edf6cdfc5c119c,base_cex_withdrawal,hits=6;wd=16
0xcfb9abad94e1e5812f0825cc42a05ac171c22646,base_cex_withdrawal,hits=6;wd=7
0xad69d3ed7c6cef44263b7180b0149d3963cbd840,base_cex_withdrawal,hits=6;wd=59
0x1ad59790742acc7bc55983247bf68375bb367bac,base_cex_withdrawal,hits=6;wd=28
0x637872619913003212bdc00d8a64001c0b4f4173,base_cex_withdrawal,hits=6;wd=7
0x70a5f0dd3c8215c63f495442156d32bbc656930f,base_cex_withdrawal,hits=6;wd=16
0x8609fb68c3fb5d35d9e91ef04f893cddbfad0748,base_cex_withdrawal,hits=6;wd=53
0xd3acee5e3cc72873897cdc378a54d2043d17152e,base_cex_withdrawal,hits=6;wd=10
0x3db6893b6534b377e5a232a9c9bfa68aeb4c0a03,base_cex_withdrawal,hits=6;wd=16
0xa93997b525ef4e091bf822bc87ee05ecdf5ff6ae,base_cex_withdrawal,hits=6;wd=7
0xf53d9a20c9c372399f45f7cee0fc0c2e313dcd08,base_cex_withdrawal,hits=6;wd=20
0x571e1bf9c2f98849ad459e2271aa689e7f3ff9d2,base_cex_withdrawal,hits=6;wd=21
0x23b1a0d6a554d2d8840bdbbcc2f7194fc980fa77,base_cex_withdrawal,hits=6;wd=20
0xb91de438f4a867be0246995b4196a1312e0c1c87,base_cex_withdrawal,hits=6;wd=11
0x4deb3a02f536e040ed2dffe57008ef70c0caa251,base_cex_withdrawal,hits=6;wd=11
0x1129d8ad5bca864a1a28f1baf91c774fca220c81,base_cex_withdrawal,hits=6;wd=14
0x8bdee81798ce9d42b969299ba61e95ddfa336d2c,base_cex_withdrawal,hits=6;wd=55
0xc36b311eb07aeb6e0f5f9184743a3ca8a75a7feb,base_cex_withdrawal,hits=6;wd=8
0xb8c386428d47402c668e6a8909fe987150425ad4,base_cex_withdrawal,hits=6;wd=40
0x4fc3415095d7f4f1d0479ab712440f0113b1a91b,base_cex_withdrawal,hits=6;wd=34
0x94fadac3e0f791e2f2a0c73adb2ee549007ce4ec,base_cex_withdrawal,hits=6;wd=11
0xe149a2fd12f97402bc405a21b29bb2e0e67c5824,base_cex_withdrawal,hits=6;wd=11
0xae371ccfaf151112810f8e570baa708974426285,base_cex_withdrawal,hits=6;wd=23
0x1ac49d7c9ac3933ef287b6fdf93d002171e024b0,base_cex_withdrawal,hits=6;wd=30
0x45c2cb53a900200b1a019951814b894d3973430b,base_cex_withdrawal,hits=6;wd=35
0x05423b19780f92f9a8cb4cbc05ad50662de51038,base_cex_withdrawal,hits=6;wd=72
0x2c526d439eaad991771a1adc312bbd23e3dd8f60,base_cex_withdrawal,hits=6;wd=23
0x2ec8270db1b5a78f0683a88212de10355668a65f,base_cex_withdrawal,hits=6;wd=13
0xe4abfcd4932e81053ac7ce98c647c20f89594c66,base_cex_withdrawal,hits=6;wd=86
0x4013127db52292f2be5ea7a7c4a2bc0ae20cece6,base_cex_withdrawal,hits=6;wd=20
0x2c5c38e9618dce4f60e9a29341ab0f4e883ff81f,base_cex_withdrawal,hits=6;wd=15
0xd921220f0ff1d4b45bcbb371cd27b23ae629f1dd,base_cex_withdrawal,hits=6;wd=10
0xaecc2cb7710c24730eba3a16a7677068ead9df03,base_cex_withdrawal,hits=6;wd=7
0x27f9d1f51ebd119a10a478b48540c6769f442f03,base_cex_withdrawal,hits=6;wd=71
0x383b3f503c721e75b987de8c294783939aff6921,base_cex_withdrawal,hits=6;wd=41
0xfe1949baeb34d848e7bb92b176a49ebb62b83413,base_cex_withdrawal,hits=6;wd=65
0x5e178a1f3b96db948c8cb334be11cb301696b1a7,base_cex_withdrawal,hits=6;wd=11
0xcdb0be18cd2599d2419bbcca0fc6b7de5ca780e9,base_cex_withdrawal,hits=6;wd=14
0x11ab5806ec49457020ef40d46a29f9321ee2c935,base_cex_withdrawal,hits=6;wd=7
0x9dbdeea752c6d0213d0632dc7d764b8c4c093e10,base_cex_withdrawal,hits=6;wd=9
0x590d03b93b63992fa895639240ef88fde7328c5e,base_cex_withdrawal,hits=6;wd=69
0xf2487a8ab7337867c05a18fb2c6fffcdffd5fc27,base_cex_withdrawal,hits=6;wd=113
0x95566860680a14068ac916d278328bbdfcff187d,base_cex_withdrawal,hits=6;wd=65
0xa9abd60c0c89aaa3869c706207dcdd7e9c33da57,base_cex_withdrawal,hits=6;wd=107
0xf498443a91dc09fe55408b2d429b8e0b5a0331ca,base_cex_withdrawal,hits=6;wd=11
0x9eec194aee97465d6f15afb9df9f60521fc71b8d,base_cex_withdrawal,hits=6;wd=11
0xec90c3a66dbc71e6ddc7d1d93b1c5bcda2ad9c73,base_cex_withdrawal,hits=6;wd=47
0xb567d433d16fb90ad5645c741d1f304439498243,base_cex_withdrawal,hits=6;wd=19
0xdfd37c7de9dbec40b93d539b5fd59531a83d8844,base_cex_withdrawal,hits=6;wd=25
0x3ef06b7c7080d67f087b8b84bf8ae1a26ee0488f,base_cex_withdrawal,hits=6;wd=27
0x920d5522c1d2f37acbe0ee0bf80c813e7dd0c573,base_cex_withdrawal,hits=6;wd=115
0xc8ace733e33367e01bd9b0884212b830dfe2f362,base_cex_withdrawal,hits=6;wd=18
0xc796a6d0378abde4050257cdc11c0c4d10b12c7d,base_cex_withdrawal,hits=6;wd=9
0x7ad85d8a2d9d8293aaacb563c96dedefe4bcb883,base_cex_withdrawal,hits=6;wd=7
0xe318efbdfcee91ed6c279954a326069127d8881f,base_cex_withdrawal,hits=6;wd=11
0x344e15fa0d3db2e1d38db6d23ea71c8ab515dd03,base_cex_withdrawal,hits=6;wd=29
0x3c103ef183b7ed57889d1646572ab4b3cbf682ea,base_cex_withdrawal,hits=6;wd=31
0xcd5dde542dea0ee53d840386f7077c4fbe341089,base_cex_withdrawal,hits=6;wd=137
0x2dc43d3404871a8235f3aa82bffd82c72a7743b6,base_cex_withdrawal,hits=6;wd=45
0x3ec9fa1a9c73752be2001cc8cf1a3c62e009c853,base_cex_withdrawal,hits=6;wd=71
0xf172c40e965c8af075db3f8d3adafb412216a46a,base_cex_withdrawal,hits=6;wd=33
0x1f54840c7690ba6f1f11e4d0ec6d8cca190b8391,base_cex_withdrawal,hits=6;wd=44
0x21d53626e983befc0f0b8b3105c2e6d6c3309882,base_cex_withdrawal,hits=6;wd=14
0xcde821c4c69b219ba72a9765ea0875ea9e330e0a,base_cex_withdrawal,hits=6;wd=8
0x65854936b727a18de51bc4eacdd58d728fca29b4,base_cex_withdrawal,hits=6;wd=24
0x51be5da3c8260569ec9a65710e66c875263197ca,base_cex_withdrawal,hits=6;wd=51
0xae26ca2f7ca79ef12d998abee157f1db86703ec8,base_cex_withdrawal,hits=6;wd=15
0x568aa6ae211a1cb2181ed0197415fae0b5683051,base_cex_withdrawal,hits=6;wd=56
0x2cd3854c26307c6a7be2109747960dee0f8222a0,base_cex_withdrawal,hits=6;wd=11
0x879eaae5ab4b34c27954bad6ae5e1175b42bb456,base_cex_withdrawal,hits=6;wd=21
0x5cd40f1f5a4b320642c541baf68d053bde474e44,base_cex_withdrawal,hits=5;wd=71
0x0000f3ab21944d35bc69498e3d12b901b494175b,base_cex_withdrawal,hits=5;wd=10
0xd7306d801f9ccb0876a26f81026ef5f750e7f0ea,base_cex_withdrawal,hits=5;wd=20
0x37e36edf08535beb89e58f1498a7836c9acceddb,base_cex_withdrawal,hits=5;wd=14
0xcdeeae6049de32b6d3f8d5fc44db6aeb6a196017,base_cex_withdrawal,hits=5;wd=14
0x3ee12a4f7bd90f018a7efc6df719b6a4b90a7867,base_cex_withdrawal,hits=5;wd=63
0xb583d58ebcde79777a9d9757c1f349af56772280,base_cex_withdrawal,hits=5;wd=7
0xbea3408a26e157dd9e699026722b2955abc2a0e9,base_cex_withdrawal,hits=5;wd=18
0x5054a373a83d58fa3f4cca5bd18fe7f846be1b29,base_cex_withdrawal,hits=5;wd=13
0x31be2acc2f6942ff6f3ccab423ce2cdc4ea21af2,base_cex_withdrawal,hits=5;wd=29
0x913e3bc9178dc917abaca527780b14243f83f5cb,base_cex_withdrawal,hits=5;wd=7
0x16e1c097869625aada9db899c44b9785bc52d350,base_cex_withdrawal,hits=5;wd=10
0xcd46c0f028f502d67c098e8a3bc0cbd1ccf0c3c9,base_cex_withdrawal,hits=5;wd=37
0x433167b5c84ab4eb7ddd42ff86c30f0c7ef79451,base_cex_withdrawal,hits=5;wd=24
0xed9d3d54b7c87f0f39fd485743dc9d9a97b9f16b,base_cex_withdrawal,hits=5;wd=20
0x4351f4e9fcc5f4f0a437d7757a2a845b5309465a,base_cex_withdrawal,hits=5;wd=12
0x2ec9cef0622c9f368165ebd7ea65820772e06b6b,base_cex_withdrawal,hits=5;wd=8
0x68dd2f12d1e4e6c7ba51fe225f91119c80379cad,base_cex_withdrawal,hits=5;wd=24
0xae5a843372d3747c5fafbd3eb161249c62d50c11,base_cex_withdrawal,hits=5;wd=33
0xba1e545e2f6405a5d61b4a23c6e17342f8fe03d9,base_cex_withdrawal,hits=5;wd=15
0x2ca333796fd2481f0f30d2e48cba3f50203691db,base_cex_withdrawal,hits=5;wd=9
0x296aec02ca63a69296017a2c45e8d50b278c05d4,base_cex_withdrawal,hits=5;wd=10
0x5c28a362ae88f5048729586a1776bdd9e42fd0e8,base_cex_withdrawal,hits=5;wd=78
0x4e7b472ecfdb6ba3dec59d80d7d559aeb6e47c6a,base_cex_withdrawal,hits=5;wd=48
0xd7080a4b59064dc02bb6a2b5302741cede38d80b,base_cex_withdrawal,hits=5;wd=21
0xee7e6949421111f6e27da6e0681dc19914eb13b7,base_cex_withdrawal,hits=5;wd=9
0xbaa63bffa7562d95069edbc8ac36cd5e0cdfbad4,base_cex_withdrawal,hits=5;wd=18
0xbed6e5474b764192cd43daf3ffbde129f5cbe4c6,base_cex_withdrawal,hits=5;wd=37
0x18ca5cd3e2d4915de3d8b14c5cf988db483bf3e8,base_cex_withdrawal,hits=5;wd=21
0xc2424a2be27b660ab548581a5e987835fd6548a7,base_cex_withdrawal,hits=5;wd=38
0xfcd268c9804d2a41f36c3f87117c22334781ea35,base_cex_withdrawal,hits=5;wd=32
0xe5ef2b8edc8bf21321d440f74eaed1a7336d8ae2,base_cex_withdrawal,hits=5;wd=43
0x8a855b86d60a3989d13426a5a3c6c30fa9940329,base_cex_withdrawal,hits=5;wd=8
0x82e7bbdf05daad0254160807590b58891b0cbeaa,base_cex_withdrawal,hits=5;wd=8
0x2d96d3d994848541a35492bca3f0981f447738ac,base_cex_withdrawal,hits=5;wd=20
0xdbec2e4c22e7e66ee8d83f3845151c3bb01ce722,base_cex_withdrawal,hits=5;wd=10
0x307633a9a58a3beaafe818ac56edb2280caebf12,base_cex_withdrawal,hits=5;wd=11
0xa46c30d1f4679a6517d65b9d8b2998add4d321e1,base_cex_withdrawal,hits=5;wd=9
