# 由 agent_fingerprint/src/data_fetch 生成
# 时间: 2026-09-12 01:29:56
# x402 Facilitator/提交者画像（采样切片配对金额）
# kind=x402: 均单 ≤$5（微支付网关）
# kind=retail: 均单 ≥$20（零售中继，其付款方大概率不是 agent）
# 🔴 这些地址必须从 agent 样本中排除；retail 型用于装配端剔除被污染的付款方
# 窗口 42755201-50819862 | 6 切片 × 3000 块
address,source,note,n_settled,avg_usd,n_payers,kind
0x617fd3a9b1b3ba4ad07c783209071ef43232c06d,x402_facilitator,settled=1 avg=$115.5000 payers=1 kind=retail,1,115.5,1,retail
0x76668fbfdf04190ad92cc9bcc8001a6602cd72f4,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0xca9f56efce00eefb1b7df1cfe287c0e605e8d201,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xc807098471578fa6a7ece1e477ca2bde34ea52c7,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x4ec989f2a9d100180b2039520acb741ec2403661,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xe146a60c7701e9055e2c812f20ab5670c626b438,x402_facilitator,settled=1 avg=$2.1000 payers=1 kind=x402,1,2.1,1,x402
0xa2b861392351cb9476680740c40ec882e90cfedd,x402_facilitator,settled=1 avg=$420.0000 payers=1 kind=retail,1,420.0,1,retail
0xc2162ad8ad4b724917fdf7e8812ae0b651347c23,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x045229a3147b9ec697d36736a3c221ce18007f66,x402_facilitator,settled=1 avg=$29.0000 payers=1 kind=retail,1,29.0,1,retail
0xb97ab5da6fefbf66f9bf8d121739caa0f439ba2d,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x9ce1430204e9e687aecdbb5712735bcd776ffd1c,x402_facilitator,settled=1 avg=$210.0000 payers=1 kind=retail,1,210.0,1,retail
0x31898b0de50d1905086f449aaac97729b18020e0,x402_facilitator,settled=1 avg=$26.2500 payers=1 kind=retail,1,26.25,1,retail
0x103040545ac5031a11e8c03dd11324c7333a13c7,x402_facilitator,settled=1 avg=$0.0010 payers=1 kind=x402,1,0.001,1,x402
0x5670bc75334eb3b76c99174d0382227d7048ffbc,x402_facilitator,settled=1 avg=$20.5000 payers=1 kind=retail,1,20.5,1,retail
0x0c039cd1f1292f68654002d47397c9e8187810ef,x402_facilitator,settled=1 avg=$1.3050 payers=1 kind=x402,1,1.305036,1,x402
0x8121c1037efb8a44b77ffa99778614c835613f9d,x402_facilitator,settled=1 avg=$49.4400 payers=1 kind=retail,1,49.44,1,retail
0xd54e766b6f66c14b9621d6d56e023887679b541d,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0x8d6cc5fbbf9c3836d926ad198c1c22daf1433458,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x4337017d2e3f5e4160a27f6fdbdc38719343c62f,x402_facilitator,settled=1 avg=$25.4100 payers=1 kind=retail,1,25.41,1,retail
0x6d2e7bc317097d6c8c10213065febb7de6e60c64,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x9d1891790e841cc3b93758c2ae1c20affd6a1e3a,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xfbad29baaf25b47e92efd9967b49b426c7aa25fb,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x4337042d8a539c80c92d84e141271db09f9bec68,x402_facilitator,settled=1 avg=$500.6000 payers=1 kind=retail,1,500.6,1,retail
0xf0ac778fb2e56bab4edd7f25c2ed2f333d165b8d,x402_facilitator,settled=1 avg=$500.6000 payers=1 kind=retail,1,500.6,1,retail
0x4f4da830eba04e1bb875f638d87c027a0dac74b7,x402_facilitator,settled=1 avg=$156.6200 payers=1 kind=retail,1,156.62,1,retail
0x43370308b53e3611521ba48e2f7632a5644d7b1f,x402_facilitator,settled=1 avg=$120.3900 payers=1 kind=retail,1,120.39,1,retail
0x0d74cbb8909e0ba34fb16f7726578eea52bcaad6,x402_facilitator,settled=1 avg=$70.3500 payers=1 kind=retail,1,70.35,1,retail
0xb60eaede269f0e868d32e845e48b8efc12a1e3aa,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x6b3c0d39f655342286d332108dbc842c7dcc58cb,x402_facilitator,settled=1 avg=$404.0000 payers=1 kind=retail,1,404.0,1,retail
0x43375ce21e2c538a13bd3b46dd5c6001ca7c9b7c,x402_facilitator,settled=1 avg=$3.4100 payers=1 kind=x402,1,3.41,1,x402
0xaa2ed8d04d150a546e4de73b77795c5962d9f044,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x35c62ad31d90bcd9efcc42a62495bb5b5ae63763,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0xfb2244ad2406957cd283163ab398eecf571eaa3b,x402_facilitator,settled=1 avg=$13.3800 payers=1 kind=mixed,1,13.38,1,mixed
0x4337009be43c7ecc9bfbde0f1780553aa065187e,x402_facilitator,settled=1 avg=$25.3600 payers=1 kind=retail,1,25.36,1,retail
0x055342ee7266f91f1265f7e53ecedb812f89cecf,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0xed27be74d9c826c6c5d4466347dab49c928248f7,x402_facilitator,settled=1 avg=$9.4500 payers=1 kind=mixed,1,9.45,1,mixed
0xc7c289fee64f2d6d480bee62acb907e0bdbe61a5,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0xd7739d18f2797d20c7189eb26d022b6d3221a250,x402_facilitator,settled=1 avg=$699.3000 payers=1 kind=retail,1,699.3,1,retail
0xf64348ec620d64ac2e7ab8dacef8b97c813b9810,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x43370483638fd43f9a9ed2884c028bfa4e546ca5,x402_facilitator,settled=1 avg=$30.4200 payers=1 kind=retail,1,30.42,1,retail
0x60aff593d265f8ef4d768b44875198a7d8016a25,x402_facilitator,settled=1 avg=$29.4000 payers=1 kind=retail,1,29.4,1,retail
0x414d353dba32b56492669600d63da9841ee6e9d5,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xb92dd9b80af26400dbb2739eff8b2f16815357bc,x402_facilitator,settled=1 avg=$45.1500 payers=1 kind=retail,1,45.15,1,retail
0x77d8ba4d8a456671e89c11971a08d64b48073bfa,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0xf239bbbbb653d173fe8b4eb0ac8bdadd4a66386c,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x8b50e1a474813b08edbee66fe8cfadf2bbd8e8c1,x402_facilitator,settled=1 avg=$0.0100 payers=1 kind=x402,1,0.01,1,x402
0xdbb0075b7cfc83c9f54aafa79bd05c25a4f8e8c2,x402_facilitator,settled=1 avg=$16.8000 payers=1 kind=mixed,1,16.8,1,mixed
0xe93591fb47914c834a950827b9e9a2e9c0edf904,x402_facilitator,settled=1 avg=$184.9700 payers=1 kind=retail,1,184.97,1,retail
0x1ae8a228dce0381b5ec19822429d6bddef732c73,x402_facilitator,settled=1 avg=$30.4500 payers=1 kind=retail,1,30.45,1,retail
0x203567358ec9400b4362c5963208073a3beb57d3,x402_facilitator,settled=1 avg=$9.4500 payers=1 kind=mixed,1,9.45,1,mixed
0x5e05bdb419649c42ba2f3936d92494e028acafbb,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0xfdd4474142d304c0fa1c44742a19bf383392df72,x402_facilitator,settled=1 avg=$99.7500 payers=1 kind=retail,1,99.75,1,retail
0x0e267974327b7498079ec2a3b0ad82f959547978,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xe620926a14ff012286ed7d3d90bd7920f5244901,x402_facilitator,settled=1 avg=$22.0500 payers=1 kind=retail,1,22.05,1,retail
0xa7b1a6ac7834769f813236180d236eaedbf94ca4,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0xf9f26193fe9827a1505089afa29ac0e471b77329,x402_facilitator,settled=1 avg=$30.8900 payers=1 kind=retail,1,30.89,1,retail
0x4337012eaf1f862b8dbdc6b62a01782ae01ef038,x402_facilitator,settled=1 avg=$18.2100 payers=1 kind=mixed,1,18.21,1,mixed
0x7f078b628f788d0941366b94c1fd3a64351a3a91,x402_facilitator,settled=1 avg=$81.0000 payers=1 kind=retail,1,81.0,1,retail
0x1a4b16524ef82f436de0e21cfae4f5f812ba80bc,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x406c93e57ab13adbaabc63310cfbeeb65812cda3,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x10532c8e7884a0be602f032d2ced57b0a106e7a9,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xa225bcb3148afd7da449eb36e5999861ece6dabf,x402_facilitator,settled=1 avg=$4.2000 payers=1 kind=x402,1,4.2,1,x402
0xa4f53fda12f965684e6722dbb2b8c6929a8bb2f9,x402_facilitator,settled=1 avg=$7.3500 payers=1 kind=mixed,1,7.35,1,mixed
0x7430b7e6fddfb9645f637dc80aef5ad372cbb4bb,x402_facilitator,settled=1 avg=$20.0000 payers=1 kind=retail,1,20.0,1,retail
0xa5e385f4bf82aa642f2c448b1abdcd638798a7a3,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0xbf858b86ea9c51c70a15e50dba973c5e413b3810,x402_facilitator,settled=1 avg=$14.7000 payers=1 kind=mixed,1,14.7,1,mixed
0xcd64a5875715d212c7ec511ce73f110bca86d81f,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x12ba4a6d3abd7adb26ac526c6daca8ee9ce26b61,x402_facilitator,settled=1 avg=$12.6000 payers=1 kind=mixed,1,12.6,1,mixed
0x4c91827a4671c0f0267b36e40fcfc952094cbd49,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x2bdff80714a04e0820baf9f485083e5bee9911ce,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x4337007ab182ebe9cdb0bc4b96734c32176d44cc,x402_facilitator,settled=1 avg=$50.3400 payers=1 kind=retail,1,50.34,1,retail
0xe4ca76735b1351140b8231cd4969abacf2c6c91c,x402_facilitator,settled=1 avg=$63.0000 payers=1 kind=retail,1,63.0,1,retail
0xe082e4d54789016e285255c67446bc82f3f190c4,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x811a3056534e9a440ff1734caaf8c6261b8bc8aa,x402_facilitator,settled=1 avg=$8.4000 payers=1 kind=mixed,1,8.4,1,mixed
0x0908d3a723d978a1f561ad8cf0b3a3be53c69e51,x402_facilitator,settled=1 avg=$2.1000 payers=1 kind=x402,1,2.1,1,x402
0xc5bc50b56828ac2ed0cff5c884d9c804a6463606,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x4337bf7afceef9788a60c4cb98830ed6d8e79fb1,x402_facilitator,settled=1 avg=$99.3500 payers=1 kind=retail,1,99.35,1,retail
0x93f9545713ef425550791c46c96b3b1e0a9c9737,x402_facilitator,settled=1 avg=$2.2500 payers=1 kind=x402,1,2.25,1,x402
0xd173b5bf3fd202ae2a9224c215e943e6e7ced69b,x402_facilitator,settled=1 avg=$2.2500 payers=1 kind=x402,1,2.25,1,x402
0x1c097e83f26bda71a4fc660c14c856e533ea186f,x402_facilitator,settled=1 avg=$14.7000 payers=1 kind=mixed,1,14.7,1,mixed
0x30af3eb8724516779943021736388efe4a52b89d,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x1984c070e64e561631a7e20ea3c4cbf4eb198da8,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x781cc4b1c2ff511d53392bd82fb08b9a49005001,x402_facilitator,settled=1 avg=$39.5500 payers=1 kind=retail,1,39.55,1,retail
0x45eb3be1d9e4452ddce8a5d33958fffc1d0de31b,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0xc366a91abad8f569ea43d3cf19bd987e992a284e,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0x93ebce8c3c4618c0543f472c5175e60154ec4c29,x402_facilitator,settled=1 avg=$52.5000 payers=1 kind=retail,1,52.5,1,retail
0x19133130f08c18f83c77b9e0c815b0b24df593d9,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0xbc18b2d0b4138e3b5a4acf5e8c4adc908075facb,x402_facilitator,settled=1 avg=$2.9900 payers=1 kind=x402,1,2.99,1,x402
0x433f5896787ae60d99ee0ae7dd88c195e8e36ee9,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x1bf5b4add7693b8d5f5ad96b0d3626ce3416a716,x402_facilitator,settled=1 avg=$26.2500 payers=1 kind=retail,1,26.25,1,retail
0x1bc63cfc771b1ff965330b46ca2cbce08e442f90,x402_facilitator,settled=1 avg=$7.3500 payers=1 kind=mixed,1,7.35,1,mixed
0x0f31f4e97adda7a1a818df7fc9d63619049c87b1,x402_facilitator,settled=1 avg=$61.7900 payers=1 kind=retail,1,61.79,1,retail
0xdcd9044dd137358eb9fe945b7375668c1969b01a,x402_facilitator,settled=1 avg=$8.4000 payers=1 kind=mixed,1,8.4,1,mixed
0x549c030034a9b4022aeffeb436561dbc1e6c63b7,x402_facilitator,settled=1 avg=$63.0000 payers=1 kind=retail,1,63.0,1,retail
0x055816724907ad29e84bedc903955446077449bd,x402_facilitator,settled=1 avg=$315.0000 payers=1 kind=retail,1,315.0,1,retail
0xb725bc20b3262f8c2f9fea8598aca8037b93f2dd,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0x35fd766d07c6dd0dcdf168af403ff82fed4e376b,x402_facilitator,settled=1 avg=$630.0000 payers=1 kind=retail,1,630.0,1,retail
0xbe1f3eb0d12c6d40acaf9a5f62a2b3876f8463c9,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xa6901b36cf1736485056547f41b57522196e238c,x402_facilitator,settled=1 avg=$10.0000 payers=1 kind=mixed,1,10.0,1,mixed
0x43370371e0bb085d04d02a815230aaf67b35ef25,x402_facilitator,settled=1 avg=$60.3400 payers=1 kind=retail,1,60.34,1,retail
0x7929c5e64791e0033fce421d3b4e9b646c40b331,x402_facilitator,settled=1 avg=$10.0000 payers=1 kind=mixed,1,10.0,1,mixed
0x433700890211c1c776c391d414cffd38efdd1811,x402_facilitator,settled=1 avg=$10.2700 payers=1 kind=mixed,1,10.27,1,mixed
0x749298cc8ad7ea8c99146499ad91be07fdf770ae,x402_facilitator,settled=1 avg=$2.7500 payers=1 kind=x402,1,2.75,1,x402
0xbb674d4915d92e4b1aaad8fb4375f7328a069bc4,x402_facilitator,settled=1 avg=$10.0000 payers=1 kind=mixed,1,10.0,1,mixed
0x43370277ecaab8cb1f98622138efc679f9ac3063,x402_facilitator,settled=1 avg=$10.2700 payers=1 kind=mixed,1,10.27,1,mixed
0xf867717b57bcc7f6cd74e8fae09699d047bd7e9b,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x9c033db6845653ccd6fbb928b0494e4191cc689d,x402_facilitator,settled=1 avg=$12.6000 payers=1 kind=mixed,1,12.6,1,mixed
0x57200040a0a3179c5b9e9f02972a7b424e15a5f4,x402_facilitator,settled=1 avg=$2.1000 payers=1 kind=x402,1,2.1,1,x402
0x93d4ff3e25c3a03c377e04f609dd39782230655d,x402_facilitator,settled=1 avg=$2.0000 payers=1 kind=x402,1,2.0,1,x402
0xd4ab6f34ce4b8f32bcd5044de2a5e89d470b0bb6,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0xd0916c7ab8102f4807d689978f23d7908fb37b6e,x402_facilitator,settled=1 avg=$8.4000 payers=1 kind=mixed,1,8.4,1,mixed
0xa438650a5e1ff479cac5eb16433dcd8124b78fb8,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0xc86d0301219aeccb211ebb4286cc066862d8b47f,x402_facilitator,settled=1 avg=$79.5700 payers=1 kind=retail,1,79.57,1,retail
0xbf7d45b811868854294bba928e5384e4020b708b,x402_facilitator,settled=1 avg=$1.0000 payers=1 kind=x402,1,1.0,1,x402
0x43376f699af50f62e157ffad4bc47ad7c33056c7,x402_facilitator,settled=1 avg=$1.8200 payers=1 kind=x402,1,1.82,1,x402
0x8c4f4b78665d0b4abce48c4f8abd26bb3b6419d7,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0xe16265a7da6a8e771e37e454b5f2516cc6006268,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x43370350f0a1c28aba50545fb34722b06ae25627,x402_facilitator,settled=1 avg=$12.3400 payers=1 kind=mixed,1,12.34,1,mixed
0x666e2e806b129253ef5d7b69229298210cf60930,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0x591dc14b5cd66c104bdeb17d5e2bc844ca3179ca,x402_facilitator,settled=1 avg=$4.9811 payers=1 kind=x402,1,4.981076,1,x402
0x476083973c6fd6493241a965749dca7c7c5547ea,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xa8cd0495da8c57fb0864b292febf25d56ebf6548,x402_facilitator,settled=1 avg=$27.3000 payers=1 kind=retail,1,27.3,1,retail
0x971fc61dd8fb0033aa4fa58b2dfca3727f77ddbf,x402_facilitator,settled=1 avg=$9.4500 payers=1 kind=mixed,1,9.45,1,mixed
0x124154f69bc390b3d9fddc5b2c224d31efa90720,x402_facilitator,settled=1 avg=$842.3700 payers=1 kind=retail,1,842.37,1,retail
0x99930f961775d64c79206f074767030bd5058cf5,x402_facilitator,settled=1 avg=$2.9900 payers=1 kind=x402,1,2.99,1,x402
0x1e6dcfe32dc07dd9ab2e731a2bc16b908f7e37c1,x402_facilitator,settled=1 avg=$3.0000 payers=1 kind=x402,1,3.0,1,x402
0xc6a601284084819579e83574521e3136eb24b855,x402_facilitator,settled=1 avg=$77.5000 payers=1 kind=retail,1,77.5,1,retail
0x0c4809a8a6754a49db3d785a8175a81bc48d3ed6,x402_facilitator,settled=1 avg=$2.1000 payers=1 kind=x402,1,2.1,1,x402
0x2ce35ef41fb3a0a651923b17057fbca372860cdb,x402_facilitator,settled=1 avg=$40.9500 payers=1 kind=retail,1,40.95,1,retail
0x4337015333e7c8a3c5af4acd2c4aa4befb0d663c,x402_facilitator,settled=1 avg=$50.0000 payers=1 kind=retail,1,50.0,1,retail
0x30b66c7c3084ed277fc6b0043cb0953f8d906089,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0xd98dc4107f3d3a07e564a1acf130c257e6922105,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x4337045b9bc98b68963633ae96b34446a0c8f965,x402_facilitator,settled=1 avg=$50.3300 payers=1 kind=retail,1,50.33,1,retail
0x45b47815407823d92a93f75d8e625e117610af27,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xcb3f761933f98de575edf1078c9a36f5e1bddc29,x402_facilitator,settled=1 avg=$2.2500 payers=1 kind=x402,1,2.25,1,x402
0xd5005dc7be9007d0e984f0f24957fdaccf09f63a,x402_facilitator,settled=1 avg=$31.5000 payers=1 kind=retail,1,31.5,1,retail
0x43370460d26b10de805d4cdfe4d331adb7219ffe,x402_facilitator,settled=1 avg=$23.2800 payers=1 kind=retail,1,23.28,1,retail
0x4337034c17597470b36ce40a761f2e9f55a2df48,x402_facilitator,settled=1 avg=$10.2700 payers=1 kind=mixed,1,10.27,1,mixed
0xd27aeec1072d00a608dba1001e410063002cbec8,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x2fb204fceca94e7568eb865bc9192638f657aefd,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0x1e76e2af72d7af4e1eb9cd2ac2f2b95ce33a9aba,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x7186f4688843a200c0e484e589ea925a9cbe110f,x402_facilitator,settled=1 avg=$1.0000 payers=1 kind=x402,1,1.0,1,x402
0xcdfd73794ec9d9b56c24f26dd21956dcb6e7ef82,x402_facilitator,settled=1 avg=$5.4900 payers=1 kind=mixed,1,5.49,1,mixed
0x2b283fd44454e91057449c4cc2bec1f6f5080c21,x402_facilitator,settled=1 avg=$23.1000 payers=1 kind=retail,1,23.1,1,retail
0x4689769afda98560ea760ea8ea2a4f3b4df11c4b,x402_facilitator,settled=1 avg=$105.0000 payers=1 kind=retail,1,105.0,1,retail
0x41d2bf0c9296eebc29daa2f097cddd2a49c1bf7f,x402_facilitator,settled=1 avg=$6.3000 payers=1 kind=mixed,1,6.3,1,mixed
0x9667c68fce59910cbbef88ba7e3c65017b47204e,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0xdcdaac077df909a7f9013289c2d43b1d2c44ec2f,x402_facilitator,settled=1 avg=$11.5500 payers=1 kind=mixed,1,11.55,1,mixed
0x58f63febb52ba5aee94013182b38137148524517,x402_facilitator,settled=1 avg=$5.2500 payers=1 kind=mixed,1,5.25,1,mixed
0x39ac9481f51ccccd712895fbfbd18d36bc9436cd,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xfe42674e115547bee5a4ecbe71ebb06bdd1cc1f0,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0xc58541dd1f855174476573d90ab64b1527d331c6,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x78189cdf5e1ae3b1040f4605943277280fe3d2a6,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x563b9892594a18846d387dbb4c3080c899b59a7f,x402_facilitator,settled=1 avg=$6.3000 payers=1 kind=mixed,1,6.3,1,mixed
0x1dbc0c55719354a0a74d0d378cf2048465fd007e,x402_facilitator,settled=1 avg=$3.1500 payers=1 kind=x402,1,3.15,1,x402
0x76aa63a291841d9b5868f8be84a0afe7194d2a0a,x402_facilitator,settled=1 avg=$10.8100 payers=1 kind=mixed,1,10.81,1,mixed
0x047769e11b9fdbe860ce2e98782d7e0b2cdffae0,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xf8c4f7e69a75d68f4950502aee880cad5a65d836,x402_facilitator,settled=1 avg=$16.8000 payers=1 kind=mixed,1,16.8,1,mixed
0x4e909010835481a79380656eb5593df573a2564a,x402_facilitator,settled=1 avg=$2.1000 payers=1 kind=x402,1,2.1,1,x402
0x383502c75d4223da501ec0f6c7c22ff862ab6261,x402_facilitator,settled=1 avg=$8.4000 payers=1 kind=mixed,1,8.4,1,mixed
0x43370513f9a748ee8ee1cd856ea115756b8a7b5f,x402_facilitator,settled=1 avg=$250.0000 payers=1 kind=retail,1,250.0,1,retail
0xb31a6006079feb4fccd8cb8f95a6f45bd5f5568f,x402_facilitator,settled=1 avg=$31.5000 payers=1 kind=retail,1,31.5,1,retail
0x0dd6af13f5a5ae38dc8a696b4d003604a840b0b0,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x63f7c5966bac1ff9a9bff4dd1fcb4d2cd0b94578,x402_facilitator,settled=1 avg=$457.0000 payers=1 kind=retail,1,457.0,1,retail
0x0116d8c3bbffebdfe58c6638427a104a7b24f152,x402_facilitator,settled=1 avg=$0.2525 payers=1 kind=x402,1,0.252525,1,x402
0x4337063e01d266b3aea4a4e91053025cbc8e3a73,x402_facilitator,settled=1 avg=$250.0000 payers=1 kind=retail,1,250.0,1,retail
0x59e8887b40fcff4a55b835dea32095aaf750d823,x402_facilitator,settled=1 avg=$31.5000 payers=1 kind=retail,1,31.5,1,retail
0xfd6b4a375343e0f58624f4a38d686b4051acae39,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x665de85b0f240365e871e48fe6223efcc1053bb9,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x6bac00129028ac26aa73a39ee635ea55f7035e9b,x402_facilitator,settled=1 avg=$315.0000 payers=1 kind=retail,1,315.0,1,retail
0xcf6b83adee214547811f85824e3d6c21ecc2a40a,x402_facilitator,settled=1 avg=$15.7500 payers=1 kind=mixed,1,15.75,1,mixed
0x997124f2fa29831ff01762c591f52bdc71762048,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0x3fab1c4d87972ffd5f64ad54914f4a74b94c7e8c,x402_facilitator,settled=1 avg=$87.1500 payers=1 kind=retail,1,87.15,1,retail
0x53e50026ba0eb82a102fd99aeddf981352720939,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xa48ea2f3a30aeefdc62f977477ed6560c90cf661,x402_facilitator,settled=1 avg=$19.6500 payers=1 kind=mixed,1,19.65,1,mixed
0x4684af8aae51d12dc8e50422107058cde72b6bb7,x402_facilitator,settled=1 avg=$0.8890 payers=1 kind=x402,1,0.889017,1,x402
0x4337bf8f8006aa14c1bae739f3ead9b7fec7f2e1,x402_facilitator,settled=1 avg=$13.8700 payers=1 kind=mixed,1,13.87,1,mixed
0xc3b9358feffbfbbe8d4f1f30a8b7bd76104f7b36,x402_facilitator,settled=1 avg=$21.0000 payers=1 kind=retail,1,21.0,1,retail
0x17c83d888ce48e249cc319359fb3d086a5e80436,x402_facilitator,settled=1 avg=$0.0864 payers=1 kind=x402,1,0.0864,1,x402
0x96df646c607f91654df456f2090d670f2b85634b,x402_facilitator,settled=1 avg=$10.5000 payers=1 kind=mixed,1,10.5,1,mixed
0xc0724d21e4269244ecff6e9e104e65aacb61b4b1,x402_facilitator,settled=1 avg=$1879.5000 payers=1 kind=retail,1,1879.5,1,retail
0x4337038429b76948ee97eb2d8115513277c3abf5,x402_facilitator,settled=1 avg=$42.3600 payers=1 kind=retail,1,42.36,1,retail
0x0ec4e45f9ce3020024c0418a74cd31fbc487038f,x402_facilitator,settled=1 avg=$100.0000 payers=1 kind=retail,1,100.0,1,retail
0x2fb6a7a9df84c7692d039ee42e517d2434961297,x402_facilitator,settled=1 avg=$1.0500 payers=1 kind=x402,1,1.05,1,x402
0x3dd11b3585ac9c24dd470205baf34ab9d2c74d5c,x402_facilitator,settled=1 avg=$31.5000 payers=1 kind=retail,1,31.5,1,retail
0x3fade224f19bd2574a76a7f7ba0b394aabbb3928,x402_facilitator,settled=1 avg=$31.3000 payers=1 kind=retail,1,31.30002,1,retail
