# 由 agent_fingerprint/src/data_fetch 生成
# 时间: 2026-09-12 16:37:10
# x402 付款方（agent 弱正样本，真值质量 ★★）
# ★ 全窗口 AuthorizationUsed 扫描（sweep_window main 趟）
#   去重付款方 504,668 个，其中窗口内 ≥20 次的 23,897 个（低于门槛的不写入）
# avg_usd=-1: 金额提纯改用提交者画像（fetch_x402 --profile，见 x402_facilitators.csv）
# 区块 42755201-50819862
address,source,note,n_payments,avg_usd,n_sellers,bad_share,top_submitter
0x01c43d7902b5cc216d52b9a5fd02de8dde69f6bd,x402_payer,n=103 span=19d bad=0 submitters=20,103,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x174baa7b1f93b74956d9f8d8a494238e37b738d3,x402_payer,n=103 span=0d bad=0 submitters=3,103,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xa4e1402aea259ba3ff791b30e5fe6454688d9be6,x402_payer,n=103 span=41d bad=103 submitters=1,103,-1,-1,1.0,0xf70da97812cb96acdf810712aa562db8dfa3dbef
0x9bb46458913b423cb611324d033516f0fd10005a,x402_payer,n=103 span=31d bad=0 submitters=2,103,-1,-1,0.0,0xa039e3deb5ca71e41905f90491fc5d016ce23b79
0xf7a4408401061df9744f93c797067150f2846db1,x402_payer,n=103 span=32d bad=0 submitters=20,103,-1,-1,0.0,0x42dd53906b49c202e8e934b059dc019e04634b00
0xb71d3c7dd959d41ad8765b453d2159008f260eaa,x402_payer,n=103 span=1d bad=0 submitters=20,103,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x288295dd7f693756740c22035b66b4dc45dc03c7,x402_payer,n=102 span=167d bad=0 submitters=1,102,-1,-1,0.0,0x179761d9eed0f0d1599330cc94b0926e68ae87f1
0x9a914f10e4d25211b676f895aa3dba064e7e7569,x402_payer,n=102 span=7d bad=0 submitters=3,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xdd84db790b2307036383dc8ce7ea925dc5de6141,x402_payer,n=102 span=7d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x031aa406701c7423295f52a8d8fb04d3dec66b68,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x66e92a82a807cab011559c45d75d662272d38e49,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x5ad1ac9f4b672521d2fc579db81b6227aad27c83,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xb28e65f39aa74bfee9bbfd2e8dea3767d7e6172c,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x45b4af5f73bf204820cb1953c98fd0f24bc3fc6e,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x3f36e9c8e563d114e36978adb36a26de79d34a02,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xb8f89b707d01e29245e1c3cecbff9407fd3ff794,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xf85846f1f83186838edef6405d7eee92285fb7b5,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x9e352663d3aeef3d5ab2a0c097fb16be19bdece0,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x7a1a88f13c5d35a43ec39c3927ff6cf46b5043dc,x402_payer,n=102 span=6d bad=0 submitters=5,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x8eaf4256c48ff5dba0206cfb8e8937402516cf21,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x16fd48d6228a4e78de003093881144b7a09de618,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x5d5712d599745d70cb7ed3532761f5ce044c7421,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x1b2e64867f6d03527873112d5249f79e054c829a,x402_payer,n=102 span=6d bad=0 submitters=6,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xaaf7da4e6ad7cf69dff8a48b9fe46a0e3379d737,x402_payer,n=102 span=1d bad=0 submitters=4,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x8b17277e65fe011a4770f3b58fd8fd9527c681d9,x402_payer,n=102 span=163d bad=0 submitters=1,102,-1,-1,0.0,0x179761d9eed0f0d1599330cc94b0926e68ae87f1
0xa8f7775b1633a64cef94805cc6d69cbbc1a961e9,x402_payer,n=102 span=5d bad=0 submitters=5,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x4a3a4740bfa9eceb3f24e575f83fc2f748d1de16,x402_payer,n=102 span=167d bad=0 submitters=1,102,-1,-1,0.0,0x179761d9eed0f0d1599330cc94b0926e68ae87f1
0xae25b7c5f13b8f25c336a04b3c6cb64ecf953f3e,x402_payer,n=102 span=5d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x9c903e0da7d14ee1db683cdd761ce28c560136ca,x402_payer,n=102 span=1d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x12441526ad498a0669c18f411c92db85ff6eecde,x402_payer,n=102 span=5d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x9bcccfa0995ada2595cc111934a52113bef93e8b,x402_payer,n=102 span=1d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x0cd55d2c7f8dce49dc07b0cdde65252b9be6e101,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xc0de602c994a5081cb6667272b750c8853b37d36,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x1339149d958d9d7ce11d91edd9c3c177e7a83117,x402_payer,n=102 span=22d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xc42cbdf8131f16b72918a73ecf50bc0c383cd493,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x77e477e9a2886ac7b0d84b0afc2c421272c08ab3,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x2cf8bd942bbe7387082a90f88ce2a25255993f59,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x836051303db368c7302f6cc615e60fbda7e9f725,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xb6d2efd9a79b7f5ee3aecfcadecf923a532a2442,x402_payer,n=102 span=135d bad=102 submitters=1,102,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0x288f5d0e9c5dcc6e47019f49342bdba80ec0da8d,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xac9d9e0483468dbdb3a3e99679d9644c5e67fbd8,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x61a1a0bd80a84a8af43b6135701590fa414d1f37,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xb05884683129fe1994347ff2c1078ce404cad2c3,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x3c193871aac236d34e28416c528353aa85e82601,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xe34c5950077db496ab12697c0c312f0811e11034,x402_payer,n=102 span=2d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xf39c3575db2391195db3b319036e96d2c45be990,x402_payer,n=102 span=3d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x52154f85d0367053091c0687c8b1196343c96e2f,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xf16fe4bfd45c2db224b37c523345db66ce86665f,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xc4baf35ceb694067b251939a6561a48deb79387f,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xf09bc31983976740a3fb6415c349a2ed27400a09,x402_payer,n=102 span=175d bad=0 submitters=4,102,-1,-1,0.0,0x80c08de1a05df2bd633cf520754e40fde3c794d3
0x99a450db67459beb23f6d2b1b8ec81b1976b623b,x402_payer,n=102 span=4d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x4b5d48c38227e9e10b4f7e6402e19b2cb0666d4e,x402_payer,n=102 span=1d bad=0 submitters=5,102,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x2aaf5e0744102893071c05e048d1c0dcf76272c2,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x74833b6cf28f7a4e1dbf0ca79c194b230b6de4b1,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xcd4af4952129648e2bf47d5da37fbda11b2e39f5,x402_payer,n=102 span=5d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xa05b1b1a9d07afd9f54b3bc350176ea1d77b58f3,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0xe2cba3215c735bbde1e980aa110f36db248015c0,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x41ce0dc8ab77e1189c47fb03b79975ea1e6987ce,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x5b1ed6c61d622812b973e61214cfb7b6fccc96c8,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xe51ce59a4c732a8666f62d1972b0a4b84b9c723c,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x7206631c1e9143f68e575cc7ffb7e21ad50b7d13,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x383ce80b2ba20b9dbb9227f386dc9a89b609fa1e,x402_payer,n=102 span=113d bad=28 submitters=83,102,-1,-1,0.2745,0x045229a3147b9ec697d36736a3c221ce18007f66
0x621ce541a73840169f7ed22cbef8cf997545d74e,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xf240934b02bda3455d84e1700e5e4661eea50932,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x3801bf6aaccf22895cd567757b193e6d27c921bc,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x9d3e4a359fd242de571e671c78d553776080e46a,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x0bb0adb4f4ef17e3d5c4fa533fd17c4af2566feb,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xca43e37b8fda7820c39158814f342755cfca3a1b,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xee22c7ca5718b52f67067abaea0172c4f27687dd,x402_payer,n=102 span=28d bad=0 submitters=5,102,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0xa5ef4b73d373ba866182c7cc227d634f59d18168,x402_payer,n=102 span=147d bad=102 submitters=1,102,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0x4dff80f12ca593126576f139f884b061c837c33d,x402_payer,n=102 span=2d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x2de0e0c170c50306720f2b892baaaa6501ee2503,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x01b685987218ea42944bf4e04245addcdffed707,x402_payer,n=102 span=148d bad=0 submitters=1,102,-1,-1,0.0,0x37dfb4033d5dd98fd335f24d0d42e8fe68d587d6
0xe57946eb7cf1f8b707e3e6cbc0b15149767f15a5,x402_payer,n=102 span=147d bad=0 submitters=1,102,-1,-1,0.0,0x37dfb4033d5dd98fd335f24d0d42e8fe68d587d6
0x1853ba390db52db4d5309fda9da7803c70286568,x402_payer,n=102 span=145d bad=0 submitters=1,102,-1,-1,0.0,0x37dfb4033d5dd98fd335f24d0d42e8fe68d587d6
0x6b5234bf3271fd4e5556c0b99608edc873fcce72,x402_payer,n=102 span=1d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0xca0d77a2fc114c38ac3683adbf8341e514669908,x402_payer,n=102 span=4d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xc12d55c1060258f03dc309a29c72968101994555,x402_payer,n=102 span=1d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xa38ae4726ec22a3793b0eb4f3ca945f85c5a39f0,x402_payer,n=102 span=11d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xc61deee08717a58b48a3d0d824e078d8c4020dcf,x402_payer,n=102 span=3d bad=0 submitters=2,102,-1,-1,0.0,0xb2bd29925cbbcea7628279c91945ca5b98bf371b
0xab38a3a490072879bff7e466f58be1dc47442824,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x9a904976348bd845705c7ceebf1e1aeba980fb6a,x402_payer,n=102 span=2d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x78a0fae580a0ce904083016230546cdb15da5b5f,x402_payer,n=102 span=135d bad=30 submitters=76,102,-1,-1,0.2941,0x505d8cb19951e199e0fc899cd2e61dc3e47f14d6
0x71f51a9995881e0cd1f932f3ff67705109f83e1d,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x20626c42dfa13a34708f5260a78e0c7b318ece51,x402_payer,n=102 span=0d bad=0 submitters=1,102,-1,-1,0.0,0xe5588c407b6add3e83ce34190c77de20eac1befe
0x40ab7a28ef7f50bde4296cf57efb47d3a3fefdc3,x402_payer,n=102 span=52d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x97f599b56e7e95cde128234542fc9dab0f90c507,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0xa3a613ba7fc9a52de2ef910a97c63437136e58fb,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x43f375efe053fc8076ff96f8b9de3193b95d12e6,x402_payer,n=102 span=69d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xfbd04a65409ea3d884c92adb07bc3112ea96ddef,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xe49204f0a4d8527dda205920708d47affc108085,x402_payer,n=102 span=0d bad=0 submitters=5,102,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x99eb12d2ac13348017d42fff357b063a99623df8,x402_payer,n=102 span=26d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xe370cb6e02c71c6218ec3cc297e48ce74c460233,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x733bf439d66802467c227b622ecb8fc956e89bf9,x402_payer,n=102 span=3d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xad20d2f6c8598099430af6d521f16674e8678d41,x402_payer,n=102 span=117d bad=102 submitters=1,102,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0x0eb835f380d9afe57b825604cef0d10665cc69bc,x402_payer,n=102 span=1d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0xee10d9d219e8dc4d7bbc4af2ba78192d65507717,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xf27c10488b579e5bcd6ec8cc2922315c2d799c6f,x402_payer,n=102 span=107d bad=102 submitters=1,102,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0xf6203678d1bb03dc9fbf020d6b06e34b19e5593f,x402_payer,n=102 span=1d bad=0 submitters=5,102,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x7c655975fed04a1a27a87e4bf85d666a30bc1a30,x402_payer,n=102 span=96d bad=0 submitters=10,102,-1,-1,0.0,0xc6699d2aada6c36dfea5c248dd70f9cb0235cb63
0x0299bc4f9dc9c712e48ad003bb2b4b198a96524a,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x304a9ad793b12ea2ff2c9de4eee8273c57a9f04a,x402_payer,n=102 span=1d bad=0 submitters=5,102,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x96c3ce7c6c4c28aa535c15d958eb47b6b2af0c41,x402_payer,n=102 span=64d bad=0 submitters=18,102,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x71003c34e87074d08281fdd029f0272444e69c14,x402_payer,n=102 span=7d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0xddb1881be7c8a8ef001df6ec456851cd0be8e287,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x31b4e771f96bc92d9911cab0fb346068ec40d838,x402_payer,n=102 span=11d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x198992291ecf9bf4de2999e3b7df346bbe67fba3,x402_payer,n=102 span=39d bad=0 submitters=1,102,-1,-1,0.0,0x198992291ecf9bf4de2999e3b7df346bbe67fba3
0x34a677dc6e9262b37a7a08056052cc8ff886f887,x402_payer,n=102 span=2d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x57dcc32fc67901617a549b9d166f25764787c501,x402_payer,n=102 span=0d bad=0 submitters=20,102,-1,-1,0.0,0x8cda367232d78c067116e3260da881d2da8ffa39
0x52ac2d9d95048bc86f397ef689e0664374cc7bce,x402_payer,n=102 span=13d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xd19edaca4cd30d2781840d9ef0fc1814882599b9,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0xdf7d4615f7f813b2f2ea04325144607b636d5dbd
0x623de4eba0c75e4b877b8ada16458343e77b2f10,x402_payer,n=102 span=0d bad=0 submitters=20,102,-1,-1,0.0,0x8cda367232d78c067116e3260da881d2da8ffa39
0x41b6ed9d55a581400f8e1b6565297cd35815cd4b,x402_payer,n=102 span=5d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x0fcdacb89593cd6a67b605babefc5d81166b1fba,x402_payer,n=102 span=64d bad=0 submitters=20,102,-1,-1,0.0,0x4c934c63c786157fefd990945b25ea60a0fb0205
0x3163db6e9011788ba789d323193a6e54ed40b685,x402_payer,n=102 span=6d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0xd3b494d85fc01971db137ebd2c3f5b072ebb2736,x402_payer,n=102 span=41d bad=0 submitters=19,102,-1,-1,0.0,0x625d8a65134079f8faaac39a7947c73d93c6ac39
0x75e4babc57695be4d0e7fc2dc1e3a4004b0def39,x402_payer,n=102 span=26d bad=0 submitters=3,102,-1,-1,0.0,0x0018c1015b416341ceebd5f85866d24f8886ca97
0x88ffc1f5e784358d94866a86a9ee12b0f30e73c7,x402_payer,n=102 span=11d bad=0 submitters=20,102,-1,-1,0.0,0x68efafe862d89ce66dd3d7b07d5a3747a0871164
0xc3982ea891a9d3772aa95615011665c04a2cc3af,x402_payer,n=102 span=7d bad=0 submitters=1,102,-1,-1,0.0,0x7f72a02c682e908d46a5677fe937cdb612d94a3b
0x5a10358e5b496a877c1768a65e3d81549a58b7c3,x402_payer,n=102 span=0d bad=1 submitters=21,102,-1,-1,0.0098,0x97acce27d5069544480bde0f04d9f47d7422a016
0xc992b17eb494c311a7c4b0ab49e6e49919e23a34,x402_payer,n=102 span=26d bad=2 submitters=21,102,-1,-1,0.0196,0x14fda13953fc30428938e6bf950d036e77214e52
0xdec27773d76c1c365268ecefba57a00a3466d054,x402_payer,n=102 span=4d bad=0 submitters=20,102,-1,-1,0.0,0x8cda367232d78c067116e3260da881d2da8ffa39
0x239a1f8e70973c56016eaf51d5b51fe647c10f33,x402_payer,n=102 span=0d bad=0 submitters=20,102,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x450371979ff73852cca5688b313d7da465f3d53e,x402_payer,n=102 span=14d bad=0 submitters=21,102,-1,-1,0.0,0x136008978ad053942dcdbe759a0903f5d84966fa
0xed77b08db308408d54b7c6e4437e78a5d52d6886,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x149a323b56e0242324bc5f946d5ea6a3bbb34c97,x402_payer,n=102 span=0d bad=0 submitters=3,102,-1,-1,0.0,0x00213db86d1b91172ad2bc079d1b7378b87bad8f
0x384c61593498da5abd6b27a6ef9b71d8ced4f9bf,x402_payer,n=101 span=3d bad=0 submitters=1,101,-1,-1,0.0,0x97316fa4730bc7d3b295234f8e4d04a0a4c093e8
0x3059accc7ab5e0bf4c0d7cb2e7f294660b06fd9b,x402_payer,n=101 span=163d bad=0 submitters=1,101,-1,-1,0.0,0x179761d9eed0f0d1599330cc94b0926e68ae87f1
0xb5c6519008e00691b1673d4532ad91ed41a853e2,x402_payer,n=101 span=14d bad=0 submitters=5,101,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x966cbe91061d996390d23c5b47e2d0287ecdff33,x402_payer,n=101 span=7d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xa566b1489221241f1ab253f0b8a3315125299796,x402_payer,n=101 span=167d bad=0 submitters=1,101,-1,-1,0.0,0x179761d9eed0f0d1599330cc94b0926e68ae87f1
0xeacd397528ea74358c3bff55fa9225dbee43100a,x402_payer,n=101 span=106d bad=101 submitters=1,101,-1,-1,1.0,0xa9236f4950001355455a5b016a25fa27b947c9ac
0x72f6ae6a8a6bad33ae0b793e835d581d822feaa3,x402_payer,n=101 span=6d bad=1 submitters=7,101,-1,-1,0.0099,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xb52ab6213e620b2f7551407ebc7db9beedd5397b,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xbeca5ccc0581e10ab68033dd9bfafa82c61ea755,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xb56b6b6b1d7cd3798c693adc0a5ee281824ac779,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x15d2a7cc715f20c7c070e55a68cc862323ff516e,x402_payer,n=101 span=6d bad=0 submitters=5,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x9b4732061cd954ce75b043e3d3ead7b4f4fc6ba4,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x37fdce331247f87de4242e4a11376f4e7e9449b3,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x884d516d8cb54d0bab3f5b4ba1654d0753f13990,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x1f8a75538eeb300b6422a8e87b9208af0f6e9bf9,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x3c62a6471b06a1f702ca85c28cb088ddc5dfba0f,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xaa8ed13e538356246142670b48b253577f2aa673,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0xea7d891bc3bb0ecb79a1f9ae15e94ad4a13c4840,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
0x4db774adf300ba0812407dfb72d2266134f8195a,x402_payer,n=101 span=6d bad=0 submitters=6,101,-1,-1,0.0,0x80735b3f7808e2e229ace880dbe85e80115631ca
